day,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
0,0.9729468599029116,4173.25537109375,7.107142925262451,0.0,0.0,0.0,24.203702926635742,93.04100799560547,60.32143020629883,22.406084060668945,60.88756561279297,31.839946746826172,26.05290985107422,73.75,0.0,0.0,0.0
1,0.9678988326843542,4286.55419921875,7.003968238830566,0.0,0.0,0.0,24.1044979095459,94.70237731933594,62.20105743408203,22.068782806396484,61.64153289794922,36.77116394042969,26.010581970214844,74.57010650634766,0.0,0.0,0.0
2,0.9632892804694257,4361.048828125,7.02910041809082,0.0,0.0,0.0,24.50264549255371,93.58597564697266,61.14814758300781,22.44709014892578,61.08597946166992,39.19709014892578,26.034391403198242,74.47090148925781,0.0,0.0,0.0
3,0.9707887049654476,4447.8583984375,7.037036895751953,0.0,0.0,0.0,24.66269874572754,95.15608215332031,62.7910041809082,22.376983642578125,62.33597946166992,42.70634841918945,25.767196655273438,75.08597564697266,0.0,0.0,0.0
4,0.9722627737221546,4532.37158203125,7.056878089904785,0.0,0.0,0.0,24.843915939331055,93.90872955322266,61.730159759521484,22.130952835083008,62.123016357421875,44.10846710205078,25.79894256591797,74.62433624267578,0.0,0.0,0.0
5,0.9702584105309751,4590.0751953125,7.129629611968994,0.0,0.0,0.0,24.91534423828125,95.5,63.18650817871094,22.325397491455078,62.838623046875,46.42063522338867,25.494709014892578,75.0965576171875,0.0,0.0,0.0
6,0.9717624147999164,4664.41015625,7.211640357971191,0.0,0.0,0.0,24.996030807495117,94.48809814453125,61.82936477661133,21.784391403198242,62.761905670166016,46.980159759521484,25.690475463867188,74.81349182128906,0.0,0.0,0.0
7,0.9727626459139238,4744.58984375,7.316137790679932,0.0,0.0,0.0,24.94179916381836,96.19973754882812,62.837303161621094,22.11243438720703,63.7103157043457,48.242061614990234,25.23015785217285,75.03704071044922,0.0,0.0,0.0
8,0.9884827240856342,4831.8876953125,7.357142925262451,0.0,0.0,0.0,24.812170028686523,95.28174591064453,62.33333206176758,21.763227462768555,63.27910232543945,48.322750091552734,25.154762268066406,74.86243438720703,0.0,0.0,0.0
9,0.996522603079485,4544.6162109375,6.494709014892578,0.0,0.0,0.0,24.591270446777344,91.27909851074219,60.203704833984375,20.013227462768555,60.88492202758789,48.22089767456055,23.68915367126465,69.94577026367188,0.0,0.0,0.0
10,0.9965122072740425,4708.32421875,6.8664021492004395,0.0,0.0,0.0,24.370370864868164,92.1706314086914,61.32672119140625,20.588624954223633,61.21296310424805,47.55687713623047,23.958993911743164,71.74603271484375,0.0,0.0,0.0
11,0.9935032483753156,4756.5703125,7.238095283508301,0.0,0.0,0.0,23.809524536132812,91.88888549804688,60.506614685058594,20.017196655273438,60.6283073425293,45.572750091552734,23.044973373413086,69.83597564697266,0.0,0.0,0.0
12,0.9950099800394236,4851.16552734375,6.851851940155029,0.0,0.0,0.0,24.097883224487305,91.46428680419922,61.078041076660156,20.408729553222656,61.01719665527344,44.47883605957031,23.015872955322266,70.54364776611328,0.0,0.0,0.0
